ULRID	C1-R1-TFs-ids	C1-R1-TFs-genes	C1-R1-ids	C1-R1-genes	C1-R1-PW	C1-R1-ID	C1-R1-TYPE	SocektPairs_TF	SocketPairs_Ligand
1839	NA	NA	NA	NA	NA	NA	NA	RAD21	CALM1
1840	NA	NA	NA	NA	NA	NA	NA	SUZ12	CALM1
1841	NA	NA	NA	NA	NA	NA	NA	TFAP2A	CALM1
1842	NA	NA	NA	NA	NA	NA	NA	MYB	CALM1
1843	NA	NA	NA	NA	NA	NA	NA	BACH1	CALM1
1844	NA	NA	NA	NA	NA	NA	NA	TAF7L	CALM1
1845	NA	NA	NA	NA	NA	NA	NA	DCP1A	CALM1
1846	NA	NA	NA	NA	NA	NA	NA	RBPJ	CALM1
1847	NA	NA	NA	NA	NA	NA	NA	CRX	CALM1
1848	NA	NA	NA	NA	NA	NA	NA	RUNX1	SPINK1
1849	NA	NA	NA	NA	NA	NA	NA	NANOG	SPINK1
1850	NA	NA	NA	NA	NA	NA	NA	SOX2	SPINK1
1851	NA	NA	NA	NA	NA	NA	NA	FOXA2	SPINK1
1852	NA	NA	NA	NA	NA	NA	NA	HNF4A	SPINK1
1853	NA	NA	NA	NA	NA	NA	NA	ASH2L	SPINK1
1854	NA	NA	NA	NA	NA	NA	NA	ERG	SPINK1
1855	NA	NA	NA	NA	NA	NA	NA	SALL4	SPINK1
1856	NA	NA	NA	NA	NA	NA	NA	SOX17	SPINK1
1857	NA	NA	NA	NA	NA	NA	NA	SMAD2	SPINK1
1858	NA	NA	NA	NA	NA	NA	NA	SMAD3	SPINK1
1859	NA	NA	NA	NA	NA	NA	NA	RAD21	SPINK1
1860	NA	NA	NA	NA	NA	NA	NA	IRF1	SPINK1
1861	NA	NA	NA	NA	NA	NA	NA	VDR	CALM3
1862	NA	NA	NA	NA	NA	NA	NA	TTF2	CALM3
1863	NA	NA	NA	NA	NA	NA	NA	XRN2	CALM3
1864	NA	NA	NA	NA	NA	NA	NA	DACH1	CALM3
1865	NA	NA	NA	NA	NA	NA	NA	SMAD4	CALM3
1866	NA	NA	NA	NA	NA	NA	NA	CREB1	CALM3
1867	NA	NA	NA	NA	NA	NA	NA	CREM	CALM3
1868	NA	NA	NA	NA	NA	NA	NA	E2F1	CALM3
1869	NA	NA	NA	NA	NA	NA	NA	FLI1	CALM3
1870	NA	NA	NA	NA	NA	NA	NA	RUNX1	CALM3
1871	NA	NA	NA	NA	NA	NA	NA	MYC	CALM3
1872	NA	NA	NA	NA	NA	NA	NA	KLF4	CALM3
1873	NA	NA	NA	NA	NA	NA	NA	NANOG	CALM3
1874	NA	NA	NA	NA	NA	NA	NA	SOX2	CALM3
1875	NA	NA	NA	NA	NA	NA	NA	HNF4A	CALM3
1876	NA	NA	NA	NA	NA	NA	NA	SETDB1	CALM3
1877	NA	NA	NA	NA	NA	NA	NA	MYCN	CALM3
1878	NA	NA	NA	NA	NA	NA	NA	CNOT3	CALM3
1879	NA	NA	NA	NA	NA	NA	NA	FOXO3	CALM3
1880	NA	NA	NA	NA	NA	NA	NA	ZNF281	CALM3
1881	NA	NA	NA	NA	NA	NA	NA	DMRT1	CALM3
1882	NA	NA	NA	NA	NA	NA	NA	KLF1	CALM3
1883	NA	NA	NA	NA	NA	NA	NA	SMAD2	CALM3
1884	NA	NA	NA	NA	NA	NA	NA	SMAD3	CALM3
1885	NA	NA	NA	NA	NA	NA	NA	GATA4	CALM3
1886	NA	NA	NA	NA	NA	NA	NA	MEF2A	CALM3
1887	NA	NA	NA	NA	NA	NA	NA	TBX5	CALM3
1888	NA	NA	NA	NA	NA	NA	NA	ESRRB	CALM3
1889	NA	NA	NA	NA	NA	NA	NA	MYB	CALM3
1890	NA	NA	NA	NA	NA	NA	NA	RCOR1	CALM3
1891	NA	NA	NA	NA	NA	NA	NA	NUCKS1	CALM3
1892	NA	NA	NA	NA	NA	NA	NA	STAT5A	CALM3
1893	NA	NA	NA	NA	NA	NA	NA	DCP1A	CALM3
1894	NA	NA	NA	NA	NA	NA	NA	PADI4	CALM3
1895	NA	NA	NA	NA	NA	NA	NA	NR1H3	CALM3
1896	NA	NA	NA	NA	NA	NA	NA	AR	EFNB1
1897	NA	NA	NA	NA	NA	NA	NA	TP63	EFNB1
1898	NA	NA	NA	NA	NA	NA	NA	NANOG	EFNB1
1899	NA	NA	NA	NA	NA	NA	NA	FOXA2	EFNB1
1900	NA	NA	NA	NA	NA	NA	NA	SETDB1	EFNB1
1901	NA	NA	NA	NA	NA	NA	NA	TRIM28	EFNB1
1902	NA	NA	NA	NA	NA	NA	NA	SALL4	EFNB1
1903	NA	NA	NA	NA	NA	NA	NA	RUNX2	EFNB1
1904	NA	NA	NA	NA	NA	NA	NA	CUX1	EFNB1
1905	NA	NA	NA	NA	NA	NA	NA	CCND1	EFNB1
1906	NA	NA	NA	NA	NA	NA	NA	RAD21	EFNB1
1907	NA	NA	NA	NA	NA	NA	NA	MTF2	EFNB1
1908	NA	NA	NA	NA	NA	NA	NA	SUZ12	EFNB1
1909	NA	NA	NA	NA	NA	NA	NA	TFAP2A	EFNB1
1910	NA	NA	NA	NA	NA	NA	NA	NANOG	HRG
1911	NA	NA	NA	NA	NA	NA	NA	EGR1	HRG
1912	NA	NA	NA	NA	NA	NA	NA	HNF4A	HRG
1913	NA	NA	NA	NA	NA	NA	NA	SALL4	HRG
1914	NA	NA	NA	NA	NA	NA	NA	SOX17	HRG
1915	NA	NA	NA	NA	NA	NA	NA	CUX1	HRG
1916	NA	NA	NA	NA	NA	NA	NA	GATA4	HRG
1917	NA	NA	NA	NA	NA	NA	NA	FOXP2	HRG
1918	NA	NA	NA	NA	NA	NA	NA	RAD21	HRG
1919	NA	NA	NA	NA	NA	NA	NA	CEBPA	HRG
1920	NA	NA	NA	NA	NA	NA	NA	NFE2L2	NRG3
1921	NA	NA	NA	NA	NA	NA	NA	AR	NRG3
1922	NA	NA	NA	NA	NA	NA	NA	STAT3	NRG3
1923	NA	NA	NA	NA	NA	NA	NA	TCF4	NRG3
1924	NA	NA	NA	NA	NA	NA	NA	SMAD4	NRG3
1925	NA	NA	NA	NA	NA	NA	NA	MYC	NRG3
1926	NA	NA	NA	NA	NA	NA	NA	SOX2	NRG3
1927	NA	NA	NA	NA	NA	NA	NA	EGR1	NRG3
1928	NA	NA	NA	NA	NA	NA	NA	MITF	NRG3
1929	NA	NA	NA	NA	NA	NA	NA	TP53	NRG3
1930	NA	NA	NA	NA	NA	NA	NA	GATA1	NRG3
1931	NA	NA	NA	NA	NA	NA	NA	RCOR3	NRG3
1932	NA	NA	NA	NA	NA	NA	NA	REST	NRG3
1933	NA	NA	NA	NA	NA	NA	NA	PPARD	NRG3
1934	NA	NA	NA	NA	NA	NA	NA	CNOT3	NRG3
1935	NA	NA	NA	NA	NA	NA	NA	SRY	NRG3
1936	NA	NA	NA	NA	NA	NA	NA	SMAD3	NRG3
1937	NA	NA	NA	NA	NA	NA	NA	EZH2	NRG3
1938	NA	NA	NA	NA	NA	NA	NA	RNF2	NRG3
1939	NA	NA	NA	NA	NA	NA	NA	JARID2	NRG3
1940	NA	NA	NA	NA	NA	NA	NA	MTF2	NRG3
1941	NA	NA	NA	NA	NA	NA	NA	SUZ12	NRG3
1942	NA	NA	NA	NA	NA	NA	NA	PBX1	NRG3
1943	NA	NA	NA	NA	NA	NA	NA	ZNF217	SEMA4D
1944	NA	NA	NA	NA	NA	NA	NA	STAT3	SEMA4D
1945	NA	NA	NA	NA	NA	NA	NA	FLI1	SEMA4D
1946	NA	NA	NA	NA	NA	NA	NA	RUNX1	SEMA4D
1947	NA	NA	NA	NA	NA	NA	NA	MYC	SEMA4D
1948	NA	NA	NA	NA	NA	NA	NA	SPI1	SEMA4D
1949	NA	NA	NA	NA	NA	NA	NA	SOX2	SEMA4D
1950	NA	NA	NA	NA	NA	NA	NA	MITF	SEMA4D
1951	NA	NA	NA	NA	NA	NA	NA	GATA2	SEMA4D
1952	NA	NA	NA	NA	NA	NA	NA	ZFX	SEMA4D
1953	NA	NA	NA	NA	NA	NA	NA	RCOR3	SEMA4D
1954	NA	NA	NA	NA	NA	NA	NA	SETDB1	SEMA4D
1955	NA	NA	NA	NA	NA	NA	NA	TAL1	SEMA4D
1956	NA	NA	NA	NA	NA	NA	NA	DMRT1	SEMA4D
1957	NA	NA	NA	NA	NA	NA	NA	PRDM14	SEMA4D
1958	NA	NA	NA	NA	NA	NA	NA	SCLY	SEMA4D
1959	NA	NA	NA	NA	NA	NA	NA	TCF7	SEMA4D
1960	NA	NA	NA	NA	NA	NA	NA	EZH2	SEMA4D
1961	NA	NA	NA	NA	NA	NA	NA	CTNNB1	SEMA4D
1962	NA	NA	NA	NA	NA	NA	NA	HSF1	SEMA4D
1963	NA	NA	NA	NA	NA	NA	NA	SOX11	SEMA4D
1964	NA	NA	NA	NA	NA	NA	NA	NR0B1	SEMA4D
1965	NA	NA	NA	NA	NA	NA	NA	STAT3	HLA-A
1966	NA	NA	NA	NA	NA	NA	NA	CREB1	HLA-A
1967	NA	NA	NA	NA	NA	NA	NA	CREM	HLA-A
1968	NA	NA	NA	NA	NA	NA	NA	FLI1	HLA-A
1969	NA	NA	NA	NA	NA	NA	NA	RUNX1	HLA-A
1970	NA	NA	NA	NA	NA	NA	NA	MYC	HLA-A
1971	NA	NA	NA	NA	NA	NA	NA	SPI1	HLA-A
1972	NA	NA	NA	NA	NA	NA	NA	NANOG	HLA-A
1973	NA	NA	NA	NA	NA	NA	NA	POU5F1	HLA-A
1974	NA	NA	NA	NA	NA	NA	NA	EGR1	HLA-A
1975	NA	NA	NA	NA	NA	NA	NA	MITF	HLA-A
1976	NA	NA	NA	NA	NA	NA	NA	RCOR3	HLA-A
1977	NA	NA	NA	NA	NA	NA	NA	SIN3B	HLA-A
1978	NA	NA	NA	NA	NA	NA	NA	REST	HLA-A
1979	NA	NA	NA	NA	NA	NA	NA	SETDB1	HLA-A
1980	NA	NA	NA	NA	NA	NA	NA	ASH2L	HLA-A
1981	NA	NA	NA	NA	NA	NA	NA	TET1	HLA-A
1982	NA	NA	NA	NA	NA	NA	NA	GFI1B	HLA-A
1983	NA	NA	NA	NA	NA	NA	NA	TAL1	HLA-A
1984	NA	NA	NA	NA	NA	NA	NA	TRIM28	HLA-A
1985	NA	NA	NA	NA	NA	NA	NA	SRY	HLA-A
1986	NA	NA	NA	NA	NA	NA	NA	FOXO3	HLA-A
1987	NA	NA	NA	NA	NA	NA	NA	KLF1	HLA-A
1988	NA	NA	NA	NA	NA	NA	NA	CUX1	HLA-A
1989	NA	NA	NA	NA	NA	NA	NA	STAT4	HLA-A
1990	NA	NA	NA	NA	NA	NA	NA	TBX5	HLA-A
1991	NA	NA	NA	NA	NA	NA	NA	FOXP2	HLA-A
1992	NA	NA	NA	NA	NA	NA	NA	RAD21	HLA-A
1993	NA	NA	NA	NA	NA	NA	NA	BMI1	HLA-A
1994	NA	NA	NA	NA	NA	NA	NA	EED	HLA-A
1995	NA	NA	NA	NA	NA	NA	NA	PHC1	HLA-A
1996	NA	NA	NA	NA	NA	NA	NA	EZH2	HLA-A
1997	NA	NA	NA	NA	NA	NA	NA	RNF2	HLA-A
1998	NA	NA	NA	NA	NA	NA	NA	JARID2	HLA-A
1999	NA	NA	NA	NA	NA	NA	NA	MTF2	HLA-A
2000	NA	NA	NA	NA	NA	NA	NA	SUZ12	HLA-A
2001	NA	NA	NA	NA	NA	NA	NA	PBX1	HLA-A
2002	NA	NA	NA	NA	NA	NA	NA	SIN3A	HLA-A
2003	NA	NA	NA	NA	NA	NA	NA	LMO2	HLA-A
2004	NA	NA	NA	NA	NA	NA	NA	MEIS1	HLA-A
2005	NA	NA	NA	NA	NA	NA	NA	RELA	HLA-A
2006	NA	NA	NA	NA	NA	NA	NA	STAT5A	HLA-A
2007	NA	NA	NA	NA	NA	NA	NA	NR0B1	HLA-A
2008	NA	NA	NA	NA	NA	NA	NA	CDX2	HLA-A
2009	NA	NA	NA	NA	NA	NA	NA	CEBPB	HLA-A
2010	NA	NA	NA	NA	NA	NA	NA	ASXL1	HLA-A
2011	NA	NA	NA	NA	NA	NA	NA	PAX6	HLA-A
2012	NA	NA	NA	NA	NA	NA	NA	IRF8	HLA-A
2013	NA	NA	NA	NA	NA	NA	NA	ETS1	HSP90B1
2014	NA	NA	NA	NA	NA	NA	NA	XRN2	HSP90B1
2015	NA	NA	NA	NA	NA	NA	NA	DACH1	HSP90B1
2016	NA	NA	NA	NA	NA	NA	NA	TCF4	HSP90B1
2017	NA	NA	NA	NA	NA	NA	NA	E2F1	HSP90B1
2018	NA	NA	NA	NA	NA	NA	NA	RUNX1	HSP90B1
2019	NA	NA	NA	NA	NA	NA	NA	MYC	HSP90B1
2020	NA	NA	NA	NA	NA	NA	NA	SPI1	HSP90B1
2021	NA	NA	NA	NA	NA	NA	NA	EGR1	HSP90B1
2022	NA	NA	NA	NA	NA	NA	NA	HNF4A	HSP90B1
2023	NA	NA	NA	NA	NA	NA	NA	KDM5B	HSP90B1
2024	NA	NA	NA	NA	NA	NA	NA	ZFX	HSP90B1
2025	NA	NA	NA	NA	NA	NA	NA	E2F4	HSP90B1
2026	NA	NA	NA	NA	NA	NA	NA	EOMES	HSP90B1
2027	NA	NA	NA	NA	NA	NA	NA	TAL1	HSP90B1
2028	NA	NA	NA	NA	NA	NA	NA	SRY	HSP90B1
2029	NA	NA	NA	NA	NA	NA	NA	DMRT1	HSP90B1
2030	NA	NA	NA	NA	NA	NA	NA	TFCP2L1	HSP90B1
2031	NA	NA	NA	NA	NA	NA	NA	MYBL2	HSP90B1
2032	NA	NA	NA	NA	NA	NA	NA	TBX5	HSP90B1
2033	NA	NA	NA	NA	NA	NA	NA	TBX3	HSP90B1
2034	NA	NA	NA	NA	NA	NA	NA	NUCKS1	HSP90B1
2035	NA	NA	NA	NA	NA	NA	NA	EWSR1	HSP90B1
2036	NA	NA	NA	NA	NA	NA	NA	HSF1	HSP90B1
2037	NA	NA	NA	NA	NA	NA	NA	TAF7L	HSP90B1
2038	NA	NA	NA	NA	NA	NA	NA	GATA3	HSP90B1
2039	NA	NA	NA	NA	NA	NA	NA	DCP1A	HSP90B1
2040	NA	NA	NA	NA	NA	NA	NA	PADI4	HSP90B1
2041	NA	NA	NA	NA	NA	NA	NA	PDX1	HSP90B1
2042	NA	NA	NA	NA	NA	NA	NA	CLOCK	HSP90B1
2043	NA	NA	NA	NA	NA	NA	NA	PRDM16	HSP90B1
2044	NA	NA	NA	NA	NA	NA	NA	AR	NRG2
2045	NA	NA	NA	NA	NA	NA	NA	STAT3	NRG2
2046	NA	NA	NA	NA	NA	NA	NA	TP63	NRG2
2047	NA	NA	NA	NA	NA	NA	NA	SOX2	NRG2
2048	NA	NA	NA	NA	NA	NA	NA	EGR1	NRG2
2049	NA	NA	NA	NA	NA	NA	NA	MITF	NRG2
2050	NA	NA	NA	NA	NA	NA	NA	HNF4A	NRG2
2051	NA	NA	NA	NA	NA	NA	NA	RCOR3	NRG2
2052	NA	NA	NA	NA	NA	NA	NA	SIN3B	NRG2
2053	NA	NA	NA	NA	NA	NA	NA	REST	NRG2
2054	NA	NA	NA	NA	NA	NA	NA	TET1	NRG2
2055	NA	NA	NA	NA	NA	NA	NA	SMARCA4	NRG2
2056	NA	NA	NA	NA	NA	NA	NA	DMRT1	NRG2
2057	NA	NA	NA	NA	NA	NA	NA	TEAD4	NRG2
2058	NA	NA	NA	NA	NA	NA	NA	NR3C1	NRG2
2059	NA	NA	NA	NA	NA	NA	NA	EZH2	NRG2
2060	NA	NA	NA	NA	NA	NA	NA	CTNNB1	NRG2
2061	NA	NA	NA	NA	NA	NA	NA	BACH1	NRG2
2062	NA	NA	NA	NA	NA	NA	NA	AHR	EGFR
2063	NA	NA	NA	NA	NA	NA	NA	ARNT	EGFR
2064	NA	NA	NA	NA	NA	NA	NA	AR	EGFR
2065	NA	NA	NA	NA	NA	NA	NA	TCF4	EGFR
2066	NA	NA	NA	NA	NA	NA	NA	SMAD4	EGFR
2067	NA	NA	NA	NA	NA	NA	NA	TP63	EGFR
2068	NA	NA	NA	NA	NA	NA	NA	RUNX1	EGFR
2069	NA	NA	NA	NA	NA	NA	NA	SOX2	EGFR
2070	NA	NA	NA	NA	NA	NA	NA	EGR1	EGFR
2071	NA	NA	NA	NA	NA	NA	NA	MITF	EGFR
2072	NA	NA	NA	NA	NA	NA	NA	TP53	EGFR
2073	NA	NA	NA	NA	NA	NA	NA	HNF4A	EGFR
2074	NA	NA	NA	NA	NA	NA	NA	GATA1	EGFR
2075	NA	NA	NA	NA	NA	NA	NA	KDM5B	EGFR
2076	NA	NA	NA	NA	NA	NA	NA	REST	EGFR
2077	NA	NA	NA	NA	NA	NA	NA	TET1	EGFR
2078	NA	NA	NA	NA	NA	NA	NA	SOX9	EGFR
2079	NA	NA	NA	NA	NA	NA	NA	SRY	EGFR
2080	NA	NA	NA	NA	NA	NA	NA	ESR1	EGFR
2081	NA	NA	NA	NA	NA	NA	NA	TEAD4	EGFR
2082	NA	NA	NA	NA	NA	NA	NA	SMAD2	EGFR
2083	NA	NA	NA	NA	NA	NA	NA	SMAD3	EGFR
2084	NA	NA	NA	NA	NA	NA	NA	RUNX2	EGFR
2085	NA	NA	NA	NA	NA	NA	NA	EED	EGFR
2086	NA	NA	NA	NA	NA	NA	NA	JARID2	EGFR
2087	NA	NA	NA	NA	NA	NA	NA	MTF2	EGFR
2088	NA	NA	NA	NA	NA	NA	NA	SUZ12	EGFR
2089	NA	NA	NA	NA	NA	NA	NA	ESRRB	EGFR
2090	NA	NA	NA	NA	NA	NA	NA	CTNNB1	EGFR
2091	NA	NA	NA	NA	NA	NA	NA	RCOR1	EGFR
2092	NA	NA	NA	NA	NA	NA	NA	NUCKS1	EGFR
2093	NA	NA	NA	NA	NA	NA	NA	RELA	EGFR
2094	NA	NA	NA	NA	NA	NA	NA	ELF5	EGFR
2095	NA	NA	NA	NA	NA	NA	NA	CDX2	EGFR
2096	NA	NA	NA	NA	NA	NA	NA	PRDM5	EGFR
2097	NA	NA	NA	NA	NA	NA	NA	NR1I2	EGFR
2098	NA	NA	NA	NA	NA	NA	NA	TCF7L2	EGFR
2099	NA	NA	NA	NA	NA	NA	NA	HIF1A	EGFR
2100	NA	NA	NA	NA	NA	NA	NA	FOXO1	EGFR
2101	NA	NA	NA	NA	NA	NA	NA	HOXC9	HGF
2102	NA	NA	NA	NA	NA	NA	NA	AR	HGF
2103	NA	NA	NA	NA	NA	NA	NA	STAT3	HGF
2104	NA	NA	NA	NA	NA	NA	NA	RUNX1	HGF
2105	NA	NA	NA	NA	NA	NA	NA	SPI1	HGF
2106	NA	NA	NA	NA	NA	NA	NA	NANOG	HGF
2107	NA	NA	NA	NA	NA	NA	NA	SOX2	HGF
2108	NA	NA	NA	NA	NA	NA	NA	TP53	HGF
2109	NA	NA	NA	NA	NA	NA	NA	EOMES	HGF
2110	NA	NA	NA	NA	NA	NA	NA	PRDM14	HGF
2111	NA	NA	NA	NA	NA	NA	NA	FOXP2	HGF
2112	NA	NA	NA	NA	NA	NA	NA	CTNNB1	HGF
2113	NA	NA	NA	NA	NA	NA	NA	RELA	HGF
2114	NA	NA	NA	NA	NA	NA	NA	BACH1	HGF
2115	NA	NA	NA	NA	NA	NA	NA	CEBPB	HGF
2116	NA	NA	NA	NA	NA	NA	NA	FOXP3	ADAM10
2117	NA	NA	NA	NA	NA	NA	NA	ELK1	ADAM10
2118	NA	NA	NA	NA	NA	NA	NA	AR	ADAM10
2119	NA	NA	NA	NA	NA	NA	NA	STAT3	ADAM10
2120	NA	NA	NA	NA	NA	NA	NA	SMAD4	ADAM10
2121	NA	NA	NA	NA	NA	NA	NA	CREM	ADAM10
2122	NA	NA	NA	NA	NA	NA	NA	FLI1	ADAM10
2123	NA	NA	NA	NA	NA	NA	NA	SPI1	ADAM10
2124	NA	NA	NA	NA	NA	NA	NA	SOX2	ADAM10
2125	NA	NA	NA	NA	NA	NA	NA	MITF	ADAM10
2126	NA	NA	NA	NA	NA	NA	NA	HNF4A	ADAM10
2127	NA	NA	NA	NA	NA	NA	NA	E2F4	ADAM10
2128	NA	NA	NA	NA	NA	NA	NA	TFAP2C	ADAM10
2129	NA	NA	NA	NA	NA	NA	NA	TET1	ADAM10
2130	NA	NA	NA	NA	NA	NA	NA	ERG	ADAM10
2131	NA	NA	NA	NA	NA	NA	NA	GFI1B	ADAM10
2132	NA	NA	NA	NA	NA	NA	NA	TAL1	ADAM10
2133	NA	NA	NA	NA	NA	NA	NA	SRY	ADAM10
2134	NA	NA	NA	NA	NA	NA	NA	SMARCA4	ADAM10
2135	NA	NA	NA	NA	NA	NA	NA	KLF1	ADAM10
2136	NA	NA	NA	NA	NA	NA	NA	SMAD3	ADAM10
2137	NA	NA	NA	NA	NA	NA	NA	NR3C1	ADAM10
2138	NA	NA	NA	NA	NA	NA	NA	CUX1	ADAM10
2139	NA	NA	NA	NA	NA	NA	NA	MECOM	ADAM10
2140	NA	NA	NA	NA	NA	NA	NA	PHC1	ADAM10
2141	NA	NA	NA	NA	NA	NA	NA	SUZ12	ADAM10
2142	NA	NA	NA	NA	NA	NA	NA	POU3F2	ADAM10
2143	NA	NA	NA	NA	NA	NA	NA	NUCKS1	ADAM10
2144	NA	NA	NA	NA	NA	NA	NA	ELF5	ADAM10
2145	NA	NA	NA	NA	NA	NA	NA	TFEB	ADAM10
2146	NA	NA	NA	NA	NA	NA	NA	STAT3	TIMP3
2147	NA	NA	NA	NA	NA	NA	NA	SMAD4	TIMP3
2148	NA	NA	NA	NA	NA	NA	NA	TP63	TIMP3
2149	NA	NA	NA	NA	NA	NA	NA	CREB1	TIMP3
2150	NA	NA	NA	NA	NA	NA	NA	RUNX1	TIMP3
2151	NA	NA	NA	NA	NA	NA	NA	SPI1	TIMP3
2152	NA	NA	NA	NA	NA	NA	NA	MITF	TIMP3
2153	NA	NA	NA	NA	NA	NA	NA	TP53	TIMP3
2154	NA	NA	NA	NA	NA	NA	NA	PPARG	TIMP3
2155	NA	NA	NA	NA	NA	NA	NA	GATA2	TIMP3
2156	NA	NA	NA	NA	NA	NA	NA	RCOR3	TIMP3
2157	NA	NA	NA	NA	NA	NA	NA	ASH2L	TIMP3
2158	NA	NA	NA	NA	NA	NA	NA	SRY	TIMP3
2159	NA	NA	NA	NA	NA	NA	NA	EP300	TIMP3
2160	NA	NA	NA	NA	NA	NA	NA	ESR1	TIMP3
2161	NA	NA	NA	NA	NA	NA	NA	SMARCA4	TIMP3
2162	NA	NA	NA	NA	NA	NA	NA	SALL4	TIMP3
2163	NA	NA	NA	NA	NA	NA	NA	ZNF281	TIMP3
2164	NA	NA	NA	NA	NA	NA	NA	PRDM14	TIMP3
2165	NA	NA	NA	NA	NA	NA	NA	CUX1	TIMP3
2166	NA	NA	NA	NA	NA	NA	NA	GATA4	TIMP3
2167	NA	NA	NA	NA	NA	NA	NA	SUZ12	TIMP3
2168	NA	NA	NA	NA	NA	NA	NA	TFAP2A	TIMP3
2169	NA	NA	NA	NA	NA	NA	NA	BACH1	TIMP3
2170	NA	NA	NA	NA	NA	NA	NA	HSF1	TIMP3
2171	NA	NA	NA	NA	NA	NA	NA	DNAJC2	TIMP3
2172	NA	NA	NA	NA	NA	NA	NA	IRF1	TIMP3
2173	NA	NA	NA	NA	NA	NA	NA	CLOCK	TIMP3
2174	NA	NA	NA	NA	NA	NA	NA	RARG	TIMP3
2175	NA	NA	NA	NA	NA	NA	NA	CHD7	TIMP3
2176	NA	NA	NA	NA	NA	NA	NA	NFE2L2	ADAM17
2177	NA	NA	NA	NA	NA	NA	NA	VDR	ADAM17
2178	NA	NA	NA	NA	NA	NA	NA	ELK1	ADAM17
2179	NA	NA	NA	NA	NA	NA	NA	DACH1	ADAM17
2180	NA	NA	NA	NA	NA	NA	NA	FLI1	ADAM17
2181	NA	NA	NA	NA	NA	NA	NA	MYC	ADAM17
2182	NA	NA	NA	NA	NA	NA	NA	SPI1	ADAM17
2183	NA	NA	NA	NA	NA	NA	NA	KLF4	ADAM17
2184	NA	NA	NA	NA	NA	NA	NA	NANOG	ADAM17
2185	NA	NA	NA	NA	NA	NA	NA	SOX2	ADAM17
2186	NA	NA	NA	NA	NA	NA	NA	TCF3	ADAM17
2187	NA	NA	NA	NA	NA	NA	NA	EGR1	ADAM17
2188	NA	NA	NA	NA	NA	NA	NA	PPARG	ADAM17
2189	NA	NA	NA	NA	NA	NA	NA	SETDB1	ADAM17
2190	NA	NA	NA	NA	NA	NA	NA	FOXP1	ADAM17
2191	NA	NA	NA	NA	NA	NA	NA	MYCN	ADAM17
2192	NA	NA	NA	NA	NA	NA	NA	FOXO3	ADAM17
2193	NA	NA	NA	NA	NA	NA	NA	OLIG2	ADAM17
2194	NA	NA	NA	NA	NA	NA	NA	SMARCA4	ADAM17
2195	NA	NA	NA	NA	NA	NA	NA	TFCP2L1	ADAM17
2196	NA	NA	NA	NA	NA	NA	NA	HOXB4	ADAM17
2197	NA	NA	NA	NA	NA	NA	NA	MECOM	ADAM17
2198	NA	NA	NA	NA	NA	NA	NA	BCL3	ADAM17
2199	NA	NA	NA	NA	NA	NA	NA	DCP1A	ADAM17
2200	NA	NA	NA	NA	NA	NA	NA	CLOCK	ADAM17
2201	NA	NA	NA	NA	NA	NA	NA	STAT3	SEMA5A
2202	NA	NA	NA	NA	NA	NA	NA	TCF4	SEMA5A
2203	NA	NA	NA	NA	NA	NA	NA	SMAD4	SEMA5A
2204	NA	NA	NA	NA	NA	NA	NA	CREB1	SEMA5A
2205	NA	NA	NA	NA	NA	NA	NA	FLI1	SEMA5A
2206	NA	NA	NA	NA	NA	NA	NA	MYC	SEMA5A
2207	NA	NA	NA	NA	NA	NA	NA	SOX2	SEMA5A
2208	NA	NA	NA	NA	NA	NA	NA	EGR1	SEMA5A
2209	NA	NA	NA	NA	NA	NA	NA	MITF	SEMA5A
2210	NA	NA	NA	NA	NA	NA	NA	TP53	SEMA5A
2211	NA	NA	NA	NA	NA	NA	NA	PPARG	SEMA5A
2212	NA	NA	NA	NA	NA	NA	NA	FOXP1	SEMA5A
2213	NA	NA	NA	NA	NA	NA	NA	EP300	SEMA5A
2214	NA	NA	NA	NA	NA	NA	NA	ESR1	SEMA5A
2215	NA	NA	NA	NA	NA	NA	NA	OLIG2	SEMA5A
2216	NA	NA	NA	NA	NA	NA	NA	SMARCA4	SEMA5A
2217	NA	NA	NA	NA	NA	NA	NA	YAP1	SEMA5A
2218	NA	NA	NA	NA	NA	NA	NA	DMRT1	SEMA5A
2219	NA	NA	NA	NA	NA	NA	NA	TEAD4	SEMA5A
2220	NA	NA	NA	NA	NA	NA	NA	TFCP2L1	SEMA5A
2221	NA	NA	NA	NA	NA	NA	NA	SMAD3	SEMA5A
2222	NA	NA	NA	NA	NA	NA	NA	NR3C1	SEMA5A
2223	NA	NA	NA	NA	NA	NA	NA	RUNX2	SEMA5A
2224	NA	NA	NA	NA	NA	NA	NA	YY1	SEMA5A
2225	NA	NA	NA	NA	NA	NA	NA	EZH2	SEMA5A
2226	NA	NA	NA	NA	NA	NA	NA	RNF2	SEMA5A
2227	NA	NA	NA	NA	NA	NA	NA	MTF2	SEMA5A
2228	NA	NA	NA	NA	NA	NA	NA	SUZ12	SEMA5A
2229	NA	NA	NA	NA	NA	NA	NA	JUN	SEMA5A
2230	NA	NA	NA	NA	NA	NA	NA	AR	NID1
2231	NA	NA	NA	NA	NA	NA	NA	TP63	NID1
2232	NA	NA	NA	NA	NA	NA	NA	E2F1	NID1
2233	NA	NA	NA	NA	NA	NA	NA	FLI1	NID1
2234	NA	NA	NA	NA	NA	NA	NA	RUNX1	NID1
2235	NA	NA	NA	NA	NA	NA	NA	KLF4	NID1
